Berry Phase Accumulation Data
===========================

Final Berry Phases:
State 0: 0.00000000
State 1: 0.00000000
State 2: 0.00000000
State 3: 0.00000000

Accumulated Berry Phases vs Theta:
Theta (degrees)	State 0	State 1	State 2	State 3
0.00	0.00000000	-0.00000000	-0.00000000	0.00000000
0.36	0.00000000	-0.00314316	-0.00314316	0.00000000
0.72	0.00000000	-0.00628633	-0.00628633	0.00000000
1.08	0.00000000	-0.00942949	-0.00942949	0.00000000
1.44	0.00000000	-0.01257266	-0.01257266	0.00000000
1.80	0.00000000	-0.01571582	-0.01571582	0.00000000
2.16	0.00000000	-0.01885899	-0.01885899	0.00000000
2.52	0.00000000	-0.02200215	-0.02200215	0.00000000
2.88	0.00000000	-0.02514531	-0.02514531	0.00000000
3.24	0.00000000	-0.02828848	-0.02828848	0.00000000
3.60	0.00000000	-0.03143164	-0.03143164	0.00000000
3.96	0.00000000	-0.03457481	-0.03457481	0.00000000
4.32	0.00000000	-0.03771797	-0.03771797	0.00000000
4.68	0.00000000	-0.04086114	-0.04086114	0.00000000
5.04	0.00000000	-0.04400430	-0.04400430	0.00000000
5.40	0.00000000	-0.04714746	-0.04714746	0.00000000
5.76	0.00000000	-0.05029063	-0.05029063	0.00000000
6.12	0.00000000	-0.05343379	-0.05343379	0.00000000
6.48	0.00000000	-0.05657696	-0.05657696	0.00000000
6.84	0.00000000	-0.05972012	-0.05972012	0.00000000
7.20	0.00000000	-0.06286328	-0.06286328	0.00000000
7.56	0.00000000	-0.06600645	-0.06600645	0.00000000
7.92	0.00000000	-0.06914961	-0.06914961	0.00000000
8.28	0.00000000	-0.07229278	-0.07229278	0.00000000
8.64	0.00000000	-0.07543594	-0.07543594	0.00000000
9.00	0.00000000	-0.07857911	-0.07857911	0.00000000
9.36	0.00000000	-0.08172227	-0.08172227	0.00000000
9.72	0.00000000	-0.08486543	-0.08486543	0.00000000
10.09	0.00000000	-0.08800860	-0.08800860	0.00000000
10.45	0.00000000	-0.09115176	-0.09115176	0.00000000
10.81	0.00000000	-0.09429493	-0.09429493	0.00000000
11.17	0.00000000	-0.09743809	-0.09743809	0.00000000
11.53	0.00000000	-0.10058126	-0.10058126	0.00000000
11.89	0.00000000	-0.10372442	-0.10372442	0.00000000
12.25	0.00000000	-0.10686758	-0.10686758	0.00000000
12.61	0.00000000	-0.11001075	-0.11001075	0.00000000
12.97	0.00000000	-0.11315391	-0.11315391	0.00000000
