# Theta (radians)	State 0	State 1	State 2	State 3
0.28931584	0.00000000	0.00000000	0.00000000	0.00000000
0.29560531	0.00000000	0.00000000	0.00000000	0.00000000
0.30189479	0.00000000	0.00000000	0.00000000	0.00000000
0.30818426	0.00000000	0.00000000	0.00000000	0.00000000
0.31447374	0.00000000	0.00000000	0.00000000	0.00000000
0.32076321	0.00000000	0.00000000	0.00000000	0.00000000
0.32705269	0.00000000	0.00000000	0.00000000	0.00000000
0.33334216	0.00000000	0.00000000	0.00000000	0.00000000
0.33963164	0.00000000	0.00000000	0.00000000	0.00000000
0.34592111	0.00000000	0.00000000	0.00000000	0.00000000
0.35221059	0.00000000	0.00000000	0.00000000	0.00000000
0.35850006	0.00000000	0.00000000	0.00000000	0.00000000
0.36478954	0.00000000	0.00000000	0.00000000	0.00000000
0.37107901	0.00000000	0.00000000	0.00000000	0.00000000
0.37736849	0.00000000	0.00000000	0.00000000	0.00000000
0.38365796	0.00000000	0.00000000	0.00000000	0.00000000
0.38994744	0.00000000	0.00000000	0.00000000	0.00000000
0.39623691	0.00000000	0.00000000	0.00000000	0.00000000
0.40252639	0.00000000	0.00000000	0.00000000	0.00000000
0.40881586	0.00000000	0.00000000	0.00000000	0.00000000
0.41510534	0.00000000	0.00000000	0.00000000	0.00000000
0.42139481	0.00000000	0.00000000	0.00000000	0.00000000
0.42768429	0.00000000	0.00000000	0.00000000	0.00000000
0.43397376	0.00000000	0.00000000	0.00000000	0.00000000
0.44026323	0.00000000	0.00000000	0.00000000	0.00000000
0.44655271	0.00000000	0.00000000	0.00000000	0.00000000
0.45284218	0.00000000	0.00000000	0.00000000	0.00000000
0.45913166	0.00000000	0.00000000	0.00000000	0.00000000
0.46542113	0.00000000	0.00000000	0.00000000	0.00000000
0.47171061	0.00000000	0.00000000	0.00000000	0.00000000
0.47800008	0.00000000	0.00000000	0.00000000	0.00000000
0.48428956	0.00000000	0.00000000	0.00000000	0.00000000
0.49057903	0.00000000	0.00000000	0.00000000	0.00000000
0.49686851	0.00000000	0.00000000	0.00000000	0.00000000
0.50315798	0.00000000	0.00000000	0.00000000	0.00000000
0.50944746	0.00000000	0.00000000	0.00000000	0.00000000
0.51573693	0.00000000	0.00000000	0.00000000	0.00000000
0.52202641	0.00000000	0.00000000	0.00000000	0.00000000
0.52831588	0.00000000	3.14159265	0.00000000	0.00000000
0.53460536	0.00000000	3.14159265	0.00000000	0.00000000
0.54089483	0.00000000	3.14159265	0.00000000	0.00000000
0.54718431	0.00000000	3.14159265	0.00000000	0.00000000
0.55347378	0.00000000	3.14159265	0.00000000	0.00000000
0.55976326	0.00000000	3.14159265	0.00000000	0.00000000
0.56605273	0.00000000	3.14159265	0.00000000	0.00000000
0.57234221	0.00000000	3.14159265	0.00000000	0.00000000
0.57863168	0.00000000	3.14159265	0.00000000	0.00000000
0.58492115	0.00000000	3.14159265	0.00000000	0.00000000
0.59121063	0.00000000	3.14159265	0.00000000	0.00000000
0.59750010	0.00000000	3.14159265	0.00000000	0.00000000
0.60378958	0.00000000	3.14159265	0.00000000	0.00000000
0.61007905	0.00000000	3.14159265	0.00000000	0.00000000
0.61636853	0.00000000	3.14159265	0.00000000	0.00000000
0.62265800	0.00000000	3.14159265	0.00000000	0.00000000
0.62894748	0.00000000	3.14159265	0.00000000	0.00000000
0.63523695	0.00000000	3.14159265	0.00000000	0.00000000
0.64152643	0.00000000	3.14159265	0.00000000	0.00000000
0.64781590	0.00000000	3.14159265	0.00000000	0.00000000
0.65410538	0.00000000	3.14159265	0.00000000	0.00000000
0.66039485	0.00000000	3.14159265	0.00000000	0.00000000
0.66668433	0.00000000	3.14159265	0.00000000	0.00000000
0.67297380	0.00000000	3.14159265	0.00000000	0.00000000
0.67926328	0.00000000	3.14159265	0.00000000	0.00000000
0.68555275	0.00000000	3.14159265	0.00000000	0.00000000
0.69184223	0.00000000	3.14159265	0.00000000	0.00000000
0.69813170	0.00000000	3.14159265	0.00000000	0.00000000
0.70442118	0.00000000	3.14159265	0.00000000	0.00000000
0.71071065	0.00000000	3.14159265	0.00000000	0.00000000
0.71700013	0.00000000	3.14159265	0.00000000	0.00000000
0.72328960	0.00000000	3.14159265	0.00000000	0.00000000
0.72957907	0.00000000	3.14159265	0.00000000	0.00000000
0.73586855	0.00000000	3.14159265	0.00000000	0.00000000
0.74215802	0.00000000	3.14159265	0.00000000	0.00000000
0.74844750	0.00000000	3.14159265	0.00000000	0.00000000
0.75473697	0.00000000	3.14159265	0.00000000	0.00000000
0.76102645	0.00000000	3.14159265	0.00000000	0.00000000
0.76731592	0.00000000	3.14159265	0.00000000	0.00000000
0.77360540	0.00000000	3.14159265	0.00000000	0.00000000
0.77989487	0.00000000	3.14159265	0.00000000	0.00000000
0.78618435	0.00000000	3.14159265	0.00000000	0.00000000
0.79247382	0.00000000	3.14159265	0.00000000	0.00000000
0.79876330	0.00000000	3.14159265	0.00000000	0.00000000
0.80505277	0.00000000	3.14159265	0.00000000	0.00000000
0.81134225	0.00000000	3.14159265	0.00000000	0.00000000
0.81763172	0.00000000	3.14159265	0.00000000	0.00000000
0.82392120	0.00000000	3.14159265	0.00000000	0.00000000
0.83021067	0.00000000	3.14159265	0.00000000	0.00000000
0.83650015	0.00000000	3.14159265	0.00000000	0.00000000
0.84278962	0.00000000	3.14159265	0.00000000	0.00000000
0.84907910	0.00000000	3.14159265	0.00000000	0.00000000
0.85536857	0.00000000	3.14159265	0.00000000	0.00000000
0.86165805	0.00000000	3.14159265	0.00000000	0.00000000
0.86794752	0.00000000	3.14159265	0.00000000	0.00000000
0.87423699	0.00000000	3.14159265	0.00000000	0.00000000
0.88052647	0.00000000	3.14159265	0.00000000	0.00000000
0.88681594	0.00000000	3.14159265	0.00000000	0.00000000
0.89310542	0.00000000	3.14159265	0.00000000	0.00000000
0.89939489	0.00000000	3.14159265	0.00000000	0.00000000
0.90568437	0.00000000	3.14159265	0.00000000	0.00000000
0.91197384	0.00000000	3.14159265	0.00000000	0.00000000
0.91826332	0.00000000	3.14159265	0.00000000	0.00000000
0.92455279	0.00000000	3.14159265	0.00000000	0.00000000
0.93084227	0.00000000	3.14159265	0.00000000	0.00000000
0.93713174	0.00000000	3.14159265	0.00000000	0.00000000
0.94342122	0.00000000	3.14159265	0.00000000	0.00000000
0.94971069	0.00000000	3.14159265	0.00000000	0.00000000
0.95600017	0.00000000	3.14159265	0.00000000	0.00000000
0.96228964	0.00000000	3.14159265	0.00000000	0.00000000
0.96857912	0.00000000	3.14159265	0.00000000	0.00000000
0.97486859	0.00000000	3.14159265	0.00000000	0.00000000
0.98115807	0.00000000	3.14159265	0.00000000	0.00000000
0.98744754	0.00000000	3.14159265	0.00000000	0.00000000
0.99373702	0.00000000	3.14159265	0.00000000	0.00000000
1.00002649	0.00000000	3.14159265	0.00000000	0.00000000
1.00631597	0.00000000	3.14159265	0.00000000	0.00000000
1.01260544	0.00000000	3.14159265	0.00000000	0.00000000
1.01889491	0.00000000	3.14159265	0.00000000	0.00000000
1.02518439	0.00000000	3.14159265	0.00000000	0.00000000
1.03147386	0.00000000	3.14159265	0.00000000	0.00000000
1.03776334	0.00000000	3.14159265	0.00000000	0.00000000
1.04405281	0.00000000	3.14159265	0.00000000	0.00000000
1.05034229	0.00000000	3.14159265	0.00000000	0.00000000
1.05663176	0.00000000	3.14159265	0.00000000	0.00000000
1.06292124	0.00000000	3.14159265	0.00000000	0.00000000
1.06921071	0.00000000	3.14159265	0.00000000	0.00000000
1.07550019	0.00000000	3.14159265	0.00000000	0.00000000
1.08178966	0.00000000	3.14159265	0.00000000	0.00000000
1.08807914	0.00000000	3.14159265	0.00000000	0.00000000
1.09436861	0.00000000	3.14159265	0.00000000	0.00000000
1.10065809	0.00000000	3.14159265	0.00000000	0.00000000
1.10694756	0.00000000	3.14159265	0.00000000	0.00000000
1.11323704	0.00000000	3.14159265	0.00000000	0.00000000
1.11952651	0.00000000	3.14159265	0.00000000	0.00000000
1.12581599	0.00000000	3.14159265	0.00000000	0.00000000
1.13210546	0.00000000	3.14159265	0.00000000	0.00000000
1.13839494	0.00000000	3.14159265	0.00000000	0.00000000
1.14468441	0.00000000	3.14159265	0.00000000	0.00000000
1.15097389	0.00000000	3.14159265	0.00000000	0.00000000
1.15726336	0.00000000	3.14159265	0.00000000	0.00000000
1.16355283	0.00000000	3.14159265	0.00000000	0.00000000
1.16984231	0.00000000	3.14159265	0.00000000	0.00000000
1.17613178	0.00000000	3.14159265	0.00000000	0.00000000
1.18242126	0.00000000	3.14159265	0.00000000	0.00000000
1.18871073	0.00000000	3.14159265	0.00000000	0.00000000
1.19500021	0.00000000	3.14159265	0.00000000	0.00000000
1.20128968	0.00000000	3.14159265	0.00000000	0.00000000
1.20757916	0.00000000	3.14159265	0.00000000	0.00000000
1.21386863	0.00000000	3.14159265	0.00000000	0.00000000
1.22015811	0.00000000	3.14159265	0.00000000	0.00000000
1.22644758	0.00000000	3.14159265	0.00000000	0.00000000
1.23273706	0.00000000	3.14159265	0.00000000	0.00000000
1.23902653	0.00000000	3.14159265	0.00000000	0.00000000
1.24531601	0.00000000	3.14159265	0.00000000	0.00000000
1.25160548	0.00000000	3.14159265	0.00000000	0.00000000
1.25789496	0.00000000	3.14159265	0.00000000	0.00000000
1.26418443	0.00000000	3.14159265	0.00000000	0.00000000
1.27047391	0.00000000	3.14159265	0.00000000	0.00000000
1.27676338	0.00000000	3.14159265	0.00000000	0.00000000
1.28305286	0.00000000	3.14159265	0.00000000	0.00000000
1.28934233	0.00000000	3.14159265	0.00000000	0.00000000
1.29563181	0.00000000	3.14159265	0.00000000	0.00000000
1.30192128	0.00000000	3.14159265	0.00000000	0.00000000
1.30821075	0.00000000	3.14159265	0.00000000	0.00000000
1.31450023	0.00000000	3.14159265	0.00000000	0.00000000
1.32078970	0.00000000	3.14159265	0.00000000	0.00000000
1.32707918	0.00000000	3.14159265	0.00000000	0.00000000
1.33336865	0.00000000	3.14159265	0.00000000	0.00000000
1.33965813	0.00000000	3.14159265	0.00000000	0.00000000
1.34594760	0.00000000	3.14159265	0.00000000	0.00000000
1.35223708	0.00000000	3.14159265	0.00000000	0.00000000
1.35852655	0.00000000	3.14159265	0.00000000	0.00000000
1.36481603	0.00000000	3.14159265	0.00000000	0.00000000
1.37110550	0.00000000	3.14159265	0.00000000	0.00000000
1.37739498	0.00000000	3.14159265	0.00000000	0.00000000
1.38368445	0.00000000	3.14159265	0.00000000	0.00000000
1.38997393	0.00000000	3.14159265	0.00000000	0.00000000
1.39626340	0.00000000	3.14159265	0.00000000	0.00000000
1.40255288	0.00000000	3.14159265	0.00000000	0.00000000
1.40884235	0.00000000	3.14159265	0.00000000	0.00000000
1.41513183	0.00000000	3.14159265	0.00000000	0.00000000
1.42142130	0.00000000	3.14159265	0.00000000	0.00000000
1.42771078	0.00000000	3.14159265	0.00000000	0.00000000
1.43400025	0.00000000	3.14159265	0.00000000	0.00000000
1.44028973	0.00000000	3.14159265	0.00000000	0.00000000
1.44657920	0.00000000	3.14159265	0.00000000	0.00000000
1.45286867	0.00000000	3.14159265	0.00000000	0.00000000
1.45915815	0.00000000	3.14159265	0.00000000	0.00000000
1.46544762	0.00000000	3.14159265	0.00000000	0.00000000
1.47173710	0.00000000	3.14159265	0.00000000	0.00000000
1.47802657	0.00000000	3.14159265	0.00000000	0.00000000
1.48431605	0.00000000	3.14159265	0.00000000	0.00000000
1.49060552	0.00000000	3.14159265	0.00000000	0.00000000
1.49689500	0.00000000	3.14159265	0.00000000	0.00000000
1.50318447	0.00000000	3.14159265	0.00000000	0.00000000
1.50947395	0.00000000	3.14159265	0.00000000	0.00000000
1.51576342	0.00000000	3.14159265	0.00000000	0.00000000
1.52205290	0.00000000	3.14159265	0.00000000	0.00000000
1.52834237	0.00000000	3.14159265	0.00000000	0.00000000
1.53463185	0.00000000	3.14159265	0.00000000	0.00000000
1.54092132	0.00000000	3.14159265	0.00000000	0.00000000
1.54721080	0.00000000	3.14159265	0.00000000	0.00000000
1.55350027	0.00000000	3.14159265	0.00000000	0.00000000
1.55978975	0.00000000	3.14159265	0.00000000	0.00000000
1.56607922	0.00000000	3.14159265	0.00000000	0.00000000
1.57236870	0.00000000	3.14159265	3.14159265	0.00000000
1.57865817	0.00000000	3.14159265	3.14159265	0.00000000
1.58494765	0.00000000	3.14159265	3.14159265	0.00000000
1.59123712	0.00000000	3.14159265	3.14159265	0.00000000
1.59752659	0.00000000	3.14159265	3.14159265	0.00000000
1.60381607	0.00000000	3.14159265	3.14159265	0.00000000
1.61010554	0.00000000	3.14159265	3.14159265	0.00000000
1.61639502	0.00000000	3.14159265	3.14159265	0.00000000
1.62268449	0.00000000	3.14159265	3.14159265	0.00000000
1.62897397	0.00000000	3.14159265	3.14159265	0.00000000
1.63526344	0.00000000	3.14159265	3.14159265	0.00000000
1.64155292	0.00000000	3.14159265	3.14159265	0.00000000
1.64784239	0.00000000	3.14159265	3.14159265	0.00000000
1.65413187	0.00000000	3.14159265	3.14159265	0.00000000
1.66042134	0.00000000	3.14159265	3.14159265	0.00000000
1.66671082	0.00000000	3.14159265	3.14159265	0.00000000
1.67300029	0.00000000	3.14159265	3.14159265	0.00000000
1.67928977	0.00000000	3.14159265	3.14159265	0.00000000
1.68557924	0.00000000	3.14159265	3.14159265	0.00000000
1.69186872	0.00000000	3.14159265	3.14159265	0.00000000
1.69815819	0.00000000	3.14159265	3.14159265	0.00000000
1.70444767	0.00000000	3.14159265	3.14159265	0.00000000
1.71073714	0.00000000	3.14159265	3.14159265	0.00000000
1.71702662	0.00000000	3.14159265	3.14159265	0.00000000
1.72331609	0.00000000	3.14159265	3.14159265	0.00000000
1.72960557	0.00000000	3.14159265	3.14159265	0.00000000
1.73589504	0.00000000	3.14159265	3.14159265	0.00000000
1.74218451	0.00000000	3.14159265	3.14159265	0.00000000
1.74847399	0.00000000	3.14159265	3.14159265	0.00000000
1.75476346	0.00000000	3.14159265	3.14159265	0.00000000
1.76105294	0.00000000	3.14159265	3.14159265	0.00000000
1.76734241	0.00000000	3.14159265	3.14159265	0.00000000
1.77363189	0.00000000	3.14159265	3.14159265	0.00000000
1.77992136	0.00000000	3.14159265	3.14159265	0.00000000
1.78621084	0.00000000	3.14159265	3.14159265	0.00000000
1.79250031	0.00000000	3.14159265	3.14159265	0.00000000
1.79878979	0.00000000	3.14159265	3.14159265	0.00000000
1.80507926	0.00000000	3.14159265	3.14159265	0.00000000
1.81136874	0.00000000	3.14159265	3.14159265	0.00000000
1.81765821	0.00000000	3.14159265	3.14159265	0.00000000
1.82394769	0.00000000	3.14159265	3.14159265	0.00000000
1.83023716	0.00000000	3.14159265	3.14159265	0.00000000
1.83652664	0.00000000	3.14159265	3.14159265	0.00000000
1.84281611	0.00000000	3.14159265	3.14159265	0.00000000
1.84910559	0.00000000	3.14159265	3.14159265	0.00000000
1.85539506	0.00000000	3.14159265	3.14159265	0.00000000
1.86168454	0.00000000	3.14159265	3.14159265	0.00000000
1.86797401	0.00000000	3.14159265	3.14159265	0.00000000
1.87426349	0.00000000	3.14159265	3.14159265	0.00000000
1.88055296	0.00000000	3.14159265	3.14159265	0.00000000
1.88684243	0.00000000	3.14159265	3.14159265	0.00000000
1.89313191	0.00000000	3.14159265	3.14159265	0.00000000
1.89942138	0.00000000	3.14159265	3.14159265	0.00000000
1.90571086	0.00000000	3.14159265	3.14159265	0.00000000
1.91200033	0.00000000	3.14159265	3.14159265	0.00000000
1.91828981	0.00000000	3.14159265	3.14159265	0.00000000
1.92457928	0.00000000	3.14159265	3.14159265	0.00000000
1.93086876	0.00000000	3.14159265	3.14159265	0.00000000
1.93715823	0.00000000	3.14159265	3.14159265	0.00000000
1.94344771	0.00000000	3.14159265	3.14159265	0.00000000
1.94973718	0.00000000	3.14159265	3.14159265	0.00000000
1.95602666	0.00000000	3.14159265	3.14159265	0.00000000
1.96231613	0.00000000	3.14159265	3.14159265	0.00000000
1.96860561	0.00000000	3.14159265	3.14159265	0.00000000
1.97489508	0.00000000	3.14159265	3.14159265	0.00000000
1.98118456	0.00000000	3.14159265	3.14159265	0.00000000
1.98747403	0.00000000	3.14159265	3.14159265	0.00000000
1.99376351	0.00000000	3.14159265	3.14159265	0.00000000
2.00005298	0.00000000	3.14159265	3.14159265	0.00000000
2.00634246	0.00000000	3.14159265	3.14159265	0.00000000
2.01263193	0.00000000	3.14159265	3.14159265	0.00000000
2.01892141	0.00000000	3.14159265	3.14159265	0.00000000
2.02521088	0.00000000	3.14159265	3.14159265	0.00000000
2.03150035	0.00000000	3.14159265	3.14159265	0.00000000
2.03778983	0.00000000	3.14159265	3.14159265	0.00000000
2.04407930	0.00000000	3.14159265	3.14159265	0.00000000
2.05036878	0.00000000	3.14159265	3.14159265	0.00000000
2.05665825	0.00000000	3.14159265	3.14159265	0.00000000
2.06294773	0.00000000	3.14159265	3.14159265	0.00000000
2.06923720	0.00000000	3.14159265	3.14159265	0.00000000
2.07552668	0.00000000	3.14159265	3.14159265	0.00000000
2.08181615	0.00000000	3.14159265	3.14159265	0.00000000
2.08810563	0.00000000	3.14159265	3.14159265	0.00000000
2.09439510	0.00000000	3.14159265	3.14159265	0.00000000
2.10068458	0.00000000	3.14159265	3.14159265	0.00000000
2.10697405	0.00000000	3.14159265	3.14159265	0.00000000
2.11326353	0.00000000	3.14159265	3.14159265	0.00000000
2.11955300	0.00000000	3.14159265	3.14159265	0.00000000
2.12584248	0.00000000	3.14159265	3.14159265	0.00000000
2.13213195	0.00000000	3.14159265	3.14159265	0.00000000
2.13842143	0.00000000	3.14159265	3.14159265	0.00000000
2.14471090	0.00000000	3.14159265	3.14159265	0.00000000
2.15100038	0.00000000	3.14159265	3.14159265	0.00000000
2.15728985	0.00000000	3.14159265	3.14159265	0.00000000
2.16357932	0.00000000	3.14159265	3.14159265	0.00000000
2.16986880	0.00000000	3.14159265	3.14159265	0.00000000
2.17615827	0.00000000	3.14159265	3.14159265	0.00000000
2.18244775	0.00000000	3.14159265	3.14159265	0.00000000
2.18873722	0.00000000	3.14159265	3.14159265	0.00000000
2.19502670	0.00000000	3.14159265	3.14159265	0.00000000
2.20131617	0.00000000	3.14159265	3.14159265	0.00000000
2.20760565	0.00000000	3.14159265	3.14159265	0.00000000
2.21389512	0.00000000	3.14159265	3.14159265	0.00000000
2.22018460	0.00000000	3.14159265	3.14159265	0.00000000
2.22647407	0.00000000	3.14159265	3.14159265	0.00000000
2.23276355	0.00000000	3.14159265	3.14159265	0.00000000
2.23905302	0.00000000	3.14159265	3.14159265	0.00000000
2.24534250	0.00000000	3.14159265	3.14159265	0.00000000
2.25163197	0.00000000	3.14159265	3.14159265	0.00000000
2.25792145	0.00000000	3.14159265	3.14159265	0.00000000
2.26421092	0.00000000	3.14159265	3.14159265	0.00000000
2.27050040	0.00000000	3.14159265	3.14159265	0.00000000
2.27678987	0.00000000	3.14159265	3.14159265	0.00000000
2.28307935	0.00000000	3.14159265	3.14159265	0.00000000
2.28936882	0.00000000	3.14159265	3.14159265	0.00000000
2.29565830	0.00000000	3.14159265	3.14159265	0.00000000
2.30194777	0.00000000	3.14159265	3.14159265	0.00000000
2.30823724	0.00000000	3.14159265	3.14159265	0.00000000
2.31452672	0.00000000	3.14159265	3.14159265	0.00000000
2.32081619	0.00000000	3.14159265	3.14159265	0.00000000
2.32710567	0.00000000	3.14159265	3.14159265	0.00000000
2.33339514	0.00000000	3.14159265	3.14159265	0.00000000
2.33968462	0.00000000	3.14159265	3.14159265	0.00000000
2.34597409	0.00000000	3.14159265	3.14159265	0.00000000
2.35226357	0.00000000	3.14159265	3.14159265	0.00000000
2.35855304	0.00000000	6.28318531	6.28318531	0.00000000
2.36484252	0.00000000	6.28318531	6.28318531	0.00000000
2.37113199	0.00000000	6.28318531	6.28318531	0.00000000
2.37742147	0.00000000	6.28318531	6.28318531	0.00000000
2.38371094	0.00000000	6.28318531	6.28318531	0.00000000
2.39000042	0.00000000	6.28318531	6.28318531	0.00000000
2.39628989	0.00000000	6.28318531	6.28318531	0.00000000
2.40257937	0.00000000	6.28318531	6.28318531	0.00000000
2.40886884	0.00000000	6.28318531	6.28318531	0.00000000
2.41515832	0.00000000	6.28318531	6.28318531	0.00000000
2.42144779	0.00000000	6.28318531	6.28318531	0.00000000
2.42773727	0.00000000	6.28318531	6.28318531	0.00000000
2.43402674	0.00000000	6.28318531	6.28318531	0.00000000
2.44031622	0.00000000	6.28318531	6.28318531	0.00000000
2.44660569	0.00000000	6.28318531	6.28318531	0.00000000
2.45289516	0.00000000	6.28318531	6.28318531	0.00000000
2.45918464	0.00000000	6.28318531	6.28318531	0.00000000
2.46547411	0.00000000	6.28318531	6.28318531	0.00000000
2.47176359	0.00000000	6.28318531	6.28318531	0.00000000
2.47805306	0.00000000	6.28318531	6.28318531	0.00000000
2.48434254	0.00000000	6.28318531	6.28318531	0.00000000
2.49063201	0.00000000	6.28318531	6.28318531	0.00000000
2.49692149	0.00000000	6.28318531	6.28318531	0.00000000
2.50321096	0.00000000	6.28318531	6.28318531	0.00000000
2.50950044	0.00000000	6.28318531	6.28318531	0.00000000
2.51578991	0.00000000	6.28318531	6.28318531	0.00000000
2.52207939	0.00000000	6.28318531	6.28318531	0.00000000
2.52836886	0.00000000	6.28318531	6.28318531	0.00000000
2.53465834	0.00000000	6.28318531	6.28318531	0.00000000
2.54094781	0.00000000	6.28318531	6.28318531	0.00000000
2.54723729	0.00000000	6.28318531	6.28318531	0.00000000
2.55352676	0.00000000	6.28318531	6.28318531	0.00000000
2.55981624	0.00000000	6.28318531	6.28318531	0.00000000
2.56610571	0.00000000	6.28318531	6.28318531	0.00000000
2.57239519	0.00000000	6.28318531	6.28318531	0.00000000
2.57868466	0.00000000	6.28318531	6.28318531	0.00000000
2.58497414	0.00000000	6.28318531	6.28318531	0.00000000
2.59126361	0.00000000	6.28318531	6.28318531	0.00000000
2.59755308	0.00000000	6.28318531	6.28318531	0.00000000
2.60384256	0.00000000	6.28318531	6.28318531	0.00000000
2.61013203	0.00000000	6.28318531	6.28318531	0.00000000
2.61642151	0.00000000	6.28318531	6.28318531	0.00000000
2.62271098	0.00000000	9.42477796	6.28318531	0.00000000
2.62900046	0.00000000	9.42477796	6.28318531	0.00000000
2.63528993	0.00000000	9.42477796	6.28318531	0.00000000
2.64157941	0.00000000	9.42477796	6.28318531	0.00000000
2.64786888	0.00000000	9.42477796	6.28318531	0.00000000
2.65415836	0.00000000	9.42477796	6.28318531	0.00000000
2.66044783	0.00000000	9.42477796	6.28318531	0.00000000
2.66673731	0.00000000	9.42477796	6.28318531	0.00000000
2.67302678	0.00000000	9.42477796	6.28318531	0.00000000
2.67931626	0.00000000	9.42477796	6.28318531	0.00000000
2.68560573	0.00000000	9.42477796	6.28318531	0.00000000
2.69189521	0.00000000	9.42477796	6.28318531	0.00000000
2.69818468	0.00000000	9.42477796	6.28318531	0.00000000
2.70447416	0.00000000	9.42477796	6.28318531	0.00000000
2.71076363	0.00000000	9.42477796	6.28318531	0.00000000
2.71705311	0.00000000	9.42477796	6.28318531	0.00000000
2.72334258	0.00000000	9.42477796	6.28318531	0.00000000
2.72963206	0.00000000	9.42477796	6.28318531	0.00000000
2.73592153	0.00000000	9.42477796	6.28318531	0.00000000
2.74221100	0.00000000	9.42477796	6.28318531	0.00000000
2.74850048	0.00000000	9.42477796	6.28318531	0.00000000
2.75478995	0.00000000	9.42477796	6.28318531	0.00000000
2.76107943	0.00000000	9.42477796	6.28318531	0.00000000
2.76736890	0.00000000	9.42477796	6.28318531	0.00000000
2.77365838	0.00000000	9.42477796	6.28318531	0.00000000
2.77994785	0.00000000	9.42477796	6.28318531	0.00000000
2.78623733	0.00000000	9.42477796	6.28318531	0.00000000
2.79252680	0.00000000	9.42477796	6.28318531	0.00000000
2.79881628	0.00000000	9.42477796	6.28318531	0.00000000
2.80510575	0.00000000	9.42477796	6.28318531	0.00000000
2.81139523	0.00000000	9.42477796	6.28318531	0.00000000
2.81768470	0.00000000	9.42477796	6.28318531	0.00000000
2.82397418	0.00000000	9.42477796	6.28318531	0.00000000
2.83026365	0.00000000	9.42477796	6.28318531	0.00000000
2.83655313	0.00000000	9.42477796	6.28318531	0.00000000
2.84284260	0.00000000	9.42477796	6.28318531	0.00000000
2.84913208	0.00000000	9.42477796	6.28318531	0.00000000
2.85542155	0.00000000	9.42477796	6.28318531	0.00000000
2.86171103	0.00000000	9.42477796	6.28318531	0.00000000
2.86800050	0.00000000	9.42477796	6.28318531	0.00000000
2.87428998	0.00000000	9.42477796	6.28318531	0.00000000
2.88057945	0.00000000	9.42477796	6.28318531	0.00000000
2.88686892	0.00000000	9.42477796	6.28318531	0.00000000
2.89315840	0.00000000	9.42477796	6.28318531	0.00000000
2.89944787	0.00000000	9.42477796	6.28318531	0.00000000
2.90573735	0.00000000	9.42477796	6.28318531	0.00000000
2.91202682	0.00000000	9.42477796	6.28318531	0.00000000
2.91831630	0.00000000	9.42477796	6.28318531	0.00000000
